Symbol,Syn_Symbol,Family,Sci_Name_1,Sci_Name_2
COAL2,SWAL4,Cornaceae,Swida,alternifolia
COAM2,SWAL4,Cornaceae,Cornus,amomum
COAM2,COAMA,Cornaceae,Cornus,amomum
COAM2,SWAM,Cornaceae,Swida,amomum
COCA13,SWAM,Cornaceae,Cornus,canadensis
COCA13,CHCA24,Cornaceae,Chamaepericlymenum,canadense
COCA13,COCA27,Cornaceae,Cornella,canadensis
COCA13,COCAD,Cornaceae,Cornus,canadensis
COFL2,COCAD,Cornaceae,Cornus,florida
COFL2,BEFL,Cornaceae,Benthamidia,florida
COFL2,CYFL7,Cornaceae,Cynoxylon,floridum
COFO,CYFL7,Cornaceae,Cornus,foemina
COFO,COST13,Cornaceae,Cornus,stricta
COFO,SWFO,Cornaceae,Swida,foemina
COFO,SWST,Cornaceae,Swida,stricta
COOB9,SWST,Cornaceae,Cornus,obliqua
COOB9,COAMO,Cornaceae,Cornus,amomum
COOB9,COAMS,Cornaceae,Cornus,amomum
COOB9,COPU10,Cornaceae,Cornus,purpusii
COOB9,SWAMS,Cornaceae,Swida,amomum
CORA6,SWAMS,Cornaceae,Cornus,racemosa
CORA6,COFOR,Cornaceae,Cornus,foemina
CORA6,COPA23,Cornaceae,Cornus,paniculata
CORA6,SWRA2,Cornaceae,Swida,racemosa
CORNU,SWRA2,Cornaceae,Cornus,L.
CORU,SWRA2,Cornaceae,Cornus,rugosa
CORU,SWRU,Cornaceae,Swida,rugosa
COSE16,SWRU,Cornaceae,Cornus,sericea
COSES,SWRU,Cornaceae,Cornus,sericea
COSES,COAL80,Cornaceae,Cornus,alba
COSES,COALS,Cornaceae,Cornus,alba
COSES,COALB,Cornaceae,Cornus,alba
COSES,COALI,Cornaceae,Cornus,alba
COSES,COALS2,Cornaceae,Cornus,alba
COSES,COBA6,Cornaceae,Cornus,baileyi
COSES,COIN5,Cornaceae,Cornus,instolonea
COSES,COIN6,Cornaceae,Cornus,interior
COSES,COSES2,Cornaceae,Cornus,sericea
COSES,COSEI,Cornaceae,Cornus,sericea
COSES,COST4,Cornaceae,Cornus,stolonifera
COSES,COSTB,Cornaceae,Cornus,stolonifera
COSES,COSTC2,Cornaceae,Cornus,stolonifera
COSES,COSTI,Cornaceae,Cornus,stolonifera
COSES,COSTS2,Cornaceae,Cornus,stolonifera
COSES,SWIN,Cornaceae,Swida,instolonea
COSES,SWSE,Cornaceae,Swida,sericea
COSES,SWST2,Cornaceae,Swida,stolonifera
NYAQ2,SWST2,Cornaceae,Nyssa,aquatica
NYAQ2,NYUN,Cornaceae,Nyssa,uniflora
NYBI,NYUN,Cornaceae,Nyssa,biflora
NYBI,NYSYB,Cornaceae,Nyssa,sylvatica
NYSSA,NYSYB,Cornaceae,Nyssa,L.
NYSY,NYSYB,Cornaceae,Nyssa,sylvatica
NYSY,NYSYC,Cornaceae,Nyssa,sylvatica
NYSY,NYSYD,Cornaceae,Nyssa,sylvatica
NYSY,NYSYT,Cornaceae,Nyssa,sylvatica
DIAMO,NYSYT,Crassulaceae,Diamorpha,Nutt.
DISM3,NYSYT,Crassulaceae,Diamorpha,smallii
DISM3,DICY3,Crassulaceae,Diamorpha,cymosa
DISM3,SECY5,Crassulaceae,Sedum,cymosum
DISM3,SESM2,Crassulaceae,Sedum,smallii
HYER3,SESM2,Crassulaceae,Hylotelephium,erythrostictum
HYER3,SEAL3,Crassulaceae,Sedum,alboroseum
HYER3,SEER6,Crassulaceae,Sedum,erythrostictum
HYLOT,SEER6,Crassulaceae,Hylotelephium,H.
HYTE10,SEER6,Crassulaceae,Hylotelephium,telephium
HYTE9,SEER6,Crassulaceae,Hylotelephium,telephioides
HYTE9,ANTE4,Crassulaceae,Anacampseros,telephioides
HYTE9,SETE,Crassulaceae,Sedum,telephioides
HYTET2,SETE,Crassulaceae,Hylotelephium,telephium
HYTET2,SEPU5,Crassulaceae,Sedum,purpureum
HYTET2,SETE2,Crassulaceae,Sedum,telephium
HYTET2,SETEP,Crassulaceae,Sedum,telephium
HYTET2,SETR5,Crassulaceae,Sedum,triphyllum
PENTH,SETR5,Crassulaceae,Penthorum,L.
PESE6,SETR5,Crassulaceae,Penthorum,sedoides
SEAC,SETR5,Crassulaceae,Sedum,acre
SEDUM,SETR5,Crassulaceae,Sedum,L.
SEGL3,SETR5,Crassulaceae,Sedum,glaucophyllum
SEMPE,SETR5,Crassulaceae,Sempervivum,L.
SERE4,SETR5,Crassulaceae,Sedum,reflexum
SERE4,PERE8,Crassulaceae,Petrosedum,reflexum
SERE4,SERU80,Crassulaceae,Sedum,rupestre
SESA,SERU80,Crassulaceae,Sedum,sarmentosum
SETE3,SERU80,Crassulaceae,Sedum,ternatum
SETE3,CLTE6,Crassulaceae,Clausenellia,ternata
SETE5,CLTE6,Crassulaceae,Sempervivum,tectorum
CILA3,CLTE6,Cucurbitaceae,Citrullus,lanatus
CILAL,CLTE6,Cucurbitaceae,Citrullus,lanatus
CILAL,CICI2,Cucurbitaceae,Citrullus,citrullus
CILAL,CICOL2,Cucurbitaceae,Citrullus,colocynthis
CILAL,CIVU3,Cucurbitaceae,Citrullus,vulgaris
CILAL,COCI2,Cucurbitaceae,Colocynthis,citrullus
CILAL,CUCI,Cucurbitaceae,Cucubertia,citrullus
CILAL,MOLA7,Cucurbitaceae,Momordica,lanata
CITRU,MOLA7,Cucurbitaceae,Citrullus,Schrad.
CUCUM,MOLA7,Cucurbitaceae,Cucumis,L.
CUCUR,MOLA7,Cucurbitaceae,Cucurbita,L.
CUFO,MOLA7,Cucurbitaceae,Cucurbita,foetidissima
CUFO,PEFO4,Cucurbitaceae,Pepo,foetidissima
CUMA3,PEFO4,Cucurbitaceae,Cucurbita,maxima
CUMA3,CUMAT,Cucurbitaceae,Cucurbita,maxima
CUME,CUMAT,Cucurbitaceae,Cucumis,melo
CUME,CUMED,Cucurbitaceae,Cucumis,melo
CUMO,CUMED,Cucurbitaceae,Cucurbita,moschata
CUMO,PEMO8,Cucurbitaceae,Pepo,moschata
CUPE,PEMO8,Cucurbitaceae,Cucurbita,pepo
CUPEP,PEMO8,Cucurbitaceae,Cucurbita,pepo
CUPEP,PEPE21,Cucurbitaceae,Pepo,pepo
CUSA4,PEPE21,Cucurbitaceae,Cucumis,sativus
ECHIN5,PEPE21,Cucurbitaceae,Echinocystis,Torr.
ECLO,PEPE21,Cucurbitaceae,Echinocystis,lobata
ECLO,MILO4,Cucurbitaceae,Micrampelis,lobata
ECLO,SILO8,Cucurbitaceae,Sicyos,lobata
LAGEN,SILO8,Cucurbitaceae,Lagenaria,Ser.
LASI,SILO8,Cucurbitaceae,Lagenaria,siceraria
LASI,CULA2,Cucurbitaceae,Cucurbita,lagenaria
LASI,CUSI,Cucurbitaceae,Cucurbita,siceraria
LASI,LALE5,Cucurbitaceae,Lagenaria,leucantha
LASI,LAVU2,Cucurbitaceae,Lagenaria,vulgaris
LUAC2,LAVU2,Cucurbitaceae,Luffa,acutangula
LUAE,LAVU2,Cucurbitaceae,Luffa,aegyptiaca
LUAE,LUCY,Cucurbitaceae,Luffa,cylindrica
LUAE,LUCYI,Cucurbitaceae,Luffa,cylindrica
LUFFA,LUCYI,Cucurbitaceae,Luffa,Mill.
MELOT,LUCYI,Cucurbitaceae,Melothria,L.
MEPE3,LUCYI,Cucurbitaceae,Melothria,pendula
MEPEP,LUCYI,Cucurbitaceae,Melothria,pendula
MEPEP,MEGU,Cucurbitaceae,Melothria,guadalupensis
MEPEP,MEPEC2,Cucurbitaceae,Melothria,pendula
SIAN,MEPEC2,Cucurbitaceae,Sicyos,angulatus
SICYO,MEPEC2,Cucurbitaceae,Sicyos,L.
CHAMA4,MEPEC2,Cupressaceae,Chamaecyparis,Spach
CHTH2,MEPEC2,Cupressaceae,Chamaecyparis,thyoides
CHTH2,CHHE4,Cupressaceae,Chamaecyparis,henryae
CHTH2,CHTHH,Cupressaceae,Chamaecyparis,thyoides
CHTH2,CUTH,Cupressaceae,Cupressus,thyoides
CHTH2,CUTHH,Cupressaceae,Cupressus,thyoides
JUCO6,CUTHH,Cupressaceae,Juniperus,communis
JUCOD,CUTHH,Cupressaceae,Juniperus,communis
JUCOD,JUCA13,Cupressaceae,Juniperus,canadensis
JUCOD,JUCOD2,Cupressaceae,Juniperus,communis
JUCOD,JUDE4,Cupressaceae,Juniperus,depressa
JUNIP,JUDE4,Cupressaceae,Juniperus,L.
JUVI,JUDE4,Cupressaceae,Juniperus,virginiana
JUVIV,JUDE4,Cupressaceae,Juniperus,virginiana
JUVIV,JUVIC,Cupressaceae,Juniperus,virginiana
JUVIV,JUVIC2,Cupressaceae,Juniperus,virginiana
JUVIV,SAVI11,Cupressaceae,Sabina,virginiana
TAAS,SAVI11,Cupressaceae,Taxodium,ascendens
TAAS,TADII,Cupressaceae,Taxodium,distichum
TADI2,TADII,Cupressaceae,Taxodium,distichum
TADI2,TADIN,Cupressaceae,Taxodium,distichum
TAXOD,TADIN,Cupressaceae,Taxodium,Rich.
THOC2,TADIN,Cupressaceae,Thuja,occidentalis
THOC2,THOCF,Cupressaceae,Thuja,occidentalis
THOC2,THOCN,Cupressaceae,Thuja,occidentalis
THOC2,THOCP3,Cupressaceae,Thuja,occidentalis
THOC2,THOCM3,Cupressaceae,Thuja,occidentalis
THUJA,THOCM3,Cupressaceae,Thuja,L.
CUCE,THOCM3,Cuscutaceae,Cuscuta,cephalanthi
CUCE,GRCE,Cuscutaceae,Grammica,cephalanthi
CUCO2,GRCE,Cuscutaceae,Cuscuta,compacta
CUCO3,GRCE,Cuscutaceae,Cuscuta,coryli
CUCO3,GRCO2,Cuscutaceae,Grammica,coryli
CUCOC,GRCO2,Cuscutaceae,Cuscuta,compacta
CUEP,GRCO2,Cuscutaceae,Cuscuta,epithymum
CUGR,GRCO2,Cuscutaceae,Cuscuta,gronovii
CUGRG,GRCO2,Cuscutaceae,Cuscuta,gronovii
CUGRG,CUGRL,Cuscutaceae,Cuscuta,gronovii
CUGRG,CUGRS,Cuscutaceae,Cuscuta,gronovii
CUGRG,CUUM2,Cuscutaceae,Cuscuta,umbrosa
CUGRG,GRGR3,Cuscutaceae,Grammica,gronovii
CUGRG,GRUM,Cuscutaceae,Grammica,umbrosa
CUIN,GRUM,Cuscutaceae,Cuscuta,indecora
CUINI,GRUM,Cuscutaceae,Cuscuta,indecora
CUINI,CUJE,Cuscutaceae,Cuscuta,jepsonii
CUINI,GRIN4,Cuscutaceae,Grammica,indecora
CUPE3,GRIN4,Cuscutaceae,Cuscuta,pentagona
CUPEP2,GRIN4,Cuscutaceae,Cuscuta,pentagona
CUPEP2,CUAR2,Cuscutaceae,Cuscuta,arvensis
CUPEP2,CUCA2,Cuscutaceae,Cuscuta,campestris
CUPEP2,CUPEC2,Cuscutaceae,Cuscuta,pentagona
CUPEP2,GRCA3,Cuscutaceae,Grammica,campestris
CUPEP2,GRPE,Cuscutaceae,Grammica,pentagona
CUPO,GRPE,Cuscutaceae,Cuscuta,polygonorum
CURO,GRPE,Cuscutaceae,Cuscuta,rostrata
CUSCU,GRPE,Cuscutaceae,Cuscuta,L.
BOFL3,GRPE,Cyperaceae,Bolboschoenus,fluviatilis
BOFL3,BOMAF,Cyperaceae,Bolboschoenus,maritimus
BOFL3,SCFL11,Cyperaceae,Schoenoplectus,fluviatilis
BOFL3,SCFL,Cyperaceae,Scirpus,fluviatilis
BOFL3,SCMAF2,Cyperaceae,Scirpus,maritimus
BOLBO,SCMAF2,Cyperaceae,Bolboschoenus,(Asch.)
BOMA7,SCMAF2,Cyperaceae,Bolboschoenus,maritimus
BOMA7,BOMAP,Cyperaceae,Bolboschoenus,maritimus
BOMA7,BOMAP2,Cyperaceae,Bolboschoenus,maritimus
BOMA7,BOPA7,Cyperaceae,Bolboschoenus,paludosus
BOMA7,SCMA8,Cyperaceae,Schoenoplectus,maritimus
BOMA7,SCFE4,Cyperaceae,Scirpus,fernaldii
BOMA7,SCMA,Cyperaceae,Scirpus,maritimus
BOMA7,SCMAF,Cyperaceae,Scirpus,maritimus
BOMA7,SCMAP,Cyperaceae,Scirpus,maritimus
BOMA7,SCPA14,Cyperaceae,Scirpus,pacificus
BOMA7,SCPA4,Cyperaceae,Scirpus,paludosus
BOMA7,SCPAA4,Cyperaceae,Scirpus,paludosus
BONO,SCPAA4,Cyperaceae,Bolboschoenus,novae-angliae
BONO,SCNO5,Cyperaceae,Schoenoplectus,novae-angliae
BONO,SCCY2,Cyperaceae,Scirpus,cylindricus
BONO,SCNO3,Cyperaceae,Scirpus,novae-angliae
BONO,SCRON,Cyperaceae,Scirpus,robustus
BONO,SCSUC,Cyperaceae,Scirpus,subterminalis
BORO5,SCSUC,Cyperaceae,Bolboschoenus,robustus
BORO5,SCRO5,Cyperaceae,Schoenoplectus,robustus
BORO5,SCMAA,Cyperaceae,Scirpus,maritimus
BORO5,SCMAM,Cyperaceae,Scirpus,maritimus
BORO5,SCRO,Cyperaceae,Scirpus,robustus
BUBA,SCRO,Cyperaceae,Bulbostylis,barbata
BUBA,SCBA3,Cyperaceae,Scirpus,barbatus
BUBA,STBA5,Cyperaceae,Stenophyllus,barbatus
BUCA2,STBA5,Cyperaceae,Bulbostylis,capillaris
BUCAC,STBA5,Cyperaceae,Bulbostylis,capillaris
BUCAC,BUCAC2,Cyperaceae,Bulbostylis,capillaris
BUCAC,BUCAI,Cyperaceae,Bulbostylis,capillaris
BUCAC,FICA6,Cyperaceae,Fimbristylis,capillaris
BUCAC,SCCA7,Cyperaceae,Scirpus,capillaris
BUCAC,STCA17,Cyperaceae,Stenophyllus,capillaris
BUCI,STCA17,Cyperaceae,Bulbostylis,ciliatifolia
BUCIC,STCA17,Cyperaceae,Bulbostylis,ciliatifolia
BUCIC,BUCO,Cyperaceae,Bulbostylis,coarctata
BUCIC,SCCO11,Cyperaceae,Scirpus,coarctatus
BUCIC,STCA15,Cyperaceae,Stenophyllus,carteri
BUCIC,STCO16,Cyperaceae,Stenophyllus,coarctatus
BUCIC2,STCO16,Cyperaceae,Bulbostylis,ciliatifolia
BUCIC2,SCCI3,Cyperaceae,Scirpus,ciliatifolius
BUCIC2,STCI6,Cyperaceae,Stenophyllus,ciliatifolius
BULBO,STCI6,Cyperaceae,Bulbostylis,Kunth
BUST,STCI6,Cyperaceae,Bulbostylis,stenophylla
BUST,SCST4,Cyperaceae,Scirpus,stenophyllus
BUST,STST7,Cyperaceae,Stenophyllus,stenophyllus
CAAB5,STST7,Cyperaceae,Carex,abscondita
CAAB5,CAABG,Cyperaceae,Carex,abscondita
CAAB5,CAABR,Cyperaceae,Carex,abscondita
CAAB5,CAMA19,Cyperaceae,Carex,magnifolia
CAAE2,CAMA19,Cyperaceae,Carex,aestivalis
CAAE3,CAMA19,Cyperaceae,Carex,×aestivaliformis
CAAG2,CAMA19,Cyperaceae,Carex,aggregata
CAAG2,CASPA2,Cyperaceae,Carex,sparganioides
CAAL11,CASPA2,Cyperaceae,Carex,albursina
CAAL11,CALAL9,Cyperaceae,Carex,laxiflora
CAAL25,CALAL9,Cyperaceae,Carex,albicans
CAAL3,CALAL9,Cyperaceae,Carex,alata
CAAL5,CALAL9,Cyperaceae,Carex,albolutescens
CAALA,CALAL9,Cyperaceae,Carex,albicans
CAALA,CAAR17,Cyperaceae,Carex,artitecta
CAALA,CAARS,Cyperaceae,Carex,artitecta
CAALA,CAEMM,Cyperaceae,Carex,emmonsii
CAALA,CANIM2,Cyperaceae,Carex,nigromarginata
CAALA,CAVA5,Cyperaceae,Carex,varia
CAALA2,CAVA5,Cyperaceae,Carex,albicans
CAALA2,CAEMA,Cyperaceae,Carex,emmonsii
CAALA2,CAPH4,Cyperaceae,Carex,physorhyncha
CAALA2,CAVAA,Cyperaceae,Carex,varia
CAALE,CAVAA,Cyperaceae,Carex,albicans
CAALE,CAEM,Cyperaceae,Carex,emmonsii
CAAM8,CAEM,Cyperaceae,Carex,amphibola
CAAM8,CAGRA,Cyperaceae,Carex,grisea
CAAN6,CAGRA,Cyperaceae,Carex,annectens
CAAN6,CAANA,Cyperaceae,Carex,annectens
CAAN6,CAANX,Cyperaceae,Carex,annectens
CAAN6,CABR28,Cyperaceae,Carex,brachyglossa
CAAN6,CASEA6,Cyperaceae,Carex,setacea
CAAP5,CASEA6,Cyperaceae,Carex,appalachica
CAAQ,CASEA6,Cyperaceae,Carex,aquatilis
CAAQA,CASEA6,Cyperaceae,Carex,aquatilis
CAAQA,CAAC10,Cyperaceae,Carex,acutinella
CAAQA,CAAQA4,Cyperaceae,Carex,aquatilis
CAAQA,CAAQA5,Cyperaceae,Carex,aquatilis
CAAQA,CAAQS2,Cyperaceae,Carex,aquatilis
CAAQA,CASU24,Cyperaceae,Carex,substricta
CAAQA,CASU23,Cyperaceae,Carex,suksdorfii
CAAR16,CASU23,Cyperaceae,Carex,arenaria
CAAR3,CASU23,Cyperaceae,Carex,arctata
CAAR4,CASU23,Cyperaceae,Carex,argyrantha
CAAR4,CAFOP,Cyperaceae,Carex,foenea
CAAT2,CAFOP,Cyperaceae,Carex,atherodes
CAAT4,CAFOP,Cyperaceae,Carex,atlantica
CAATA2,CAFOP,Cyperaceae,Carex,atlantica
CAATA2,CAATI,Cyperaceae,Carex,atlantica
CAATA2,CAECC,Cyperaceae,Carex,echinata
CAATA2,CAIN31,Cyperaceae,Carex,incomperta
CAATC,CAIN31,Cyperaceae,Carex,atlantica
CAATC,CAATC5,Cyperaceae,Carex,atlantica
CAATC,CAATC4,Cyperaceae,Carex,atlantica
CAATC,CADE21,Cyperaceae,Carex,delicatula
CAATC,CAHO10,Cyperaceae,Carex,howei
CAATC,CAHOC,Cyperaceae,Carex,howei
CAATC,CAINC2,Cyperaceae,Carex,interior
CAATC,CAMO10,Cyperaceae,Carex,mohriana
CAAU24,CAMO10,Cyperaceae,Carex,austrodeflexa
CAAU4,CAMO10,Cyperaceae,Carex,aureolensis
CAAU4,CAFR11,Cyperaceae,Carex,frankii
CAAU6,CAFR11,Cyperaceae,Carex,austrina
CAAU6,CAMUA,Cyperaceae,Carex,muehlenbergii
CAAU6,CAMUA4,Cyperaceae,Carex,muehlenbergii
CABA7,CAMUA4,Cyperaceae,Carex,baileyi
CABA9,CAMUA4,Cyperaceae,Carex,barrattii
CABL,CAMUA4,Cyperaceae,Carex,blanda
CABL,CALAB4,Cyperaceae,Carex,laxiflora
CABR10,CALAB4,Cyperaceae,Carex,brevior
CABR10,CAFEB,Cyperaceae,Carex,festucacea
CABR14,CAFEB,Cyperaceae,Carex,bromoides
CABR15,CAFEB,Cyperaceae,Carex,brunnescens
CABRB6,CAFEB,Cyperaceae,Carex,bromoides
CABRB6,CABRB2,Cyperaceae,Carex,bromoides
CABRM2,CABRB2,Cyperaceae,Carex,bromoides
CABRM2,CABRM,Cyperaceae,Carex,bromoides
CABRS,CABRM,Cyperaceae,Carex,brunnescens
CABRS,CABRS2,Cyperaceae,Carex,brunnescens
CABU5,CABRS2,Cyperaceae,Carex,bushii
CABU5,CACAC12,Cyperaceae,Carex,caroliniana
CABU6,CACAC12,Cyperaceae,Carex,buxbaumii
CABU7,CACAC12,Cyperaceae,Carex,bullata
CACA11,CACAC12,Cyperaceae,Carex,canescens
CACA14,CACAC12,Cyperaceae,Carex,careyana
CACA15,CACAC12,Cyperaceae,Carex,caroliniana
CACAC6,CACAC12,Cyperaceae,Carex,canescens
CACAC6,CACAC5,Cyperaceae,Carex,canescens
CACAC6,CACU9,Cyperaceae,Carex,curta
CACAD2,CACU9,Cyperaceae,Carex,canescens
CACAD2,CACAD,Cyperaceae,Carex,canescens
CACE,CACAD,Cyperaceae,Carex,cephalophora
CACH3,CACAD,Cyperaceae,Carex,cherokeensis
CACH9,CACAD,Cyperaceae,Carex,chapmanii
CACO13,CACAD,Cyperaceae,Carex,conjuncta
CACO14,CACAD,Cyperaceae,Carex,conoidea
CACO14,CAKA,Cyperaceae,Carex,katahdinensis
CACO21,CAKA,Cyperaceae,Carex,collinsii
CACO22,CAKA,Cyperaceae,Carex,corrugata
CACO7,CAKA,Cyperaceae,Carex,communis
CACO8,CAKA,Cyperaceae,Carex,comosa
CACO9,CAKA,Cyperaceae,Carex,complanata
CACOC4,CAKA,Cyperaceae,Carex,communis
CACR3,CAKA,Cyperaceae,Carex,crawei
CACR5,CAKA,Cyperaceae,Carex,crebriflora
CACR6,CAKA,Cyperaceae,Carex,crinita
CACR7,CAKA,Cyperaceae,Carex,cristatella
CACR8,CAKA,Cyperaceae,Carex,crus-corvi
CACR8,CABA10,Cyperaceae,Carex,bayardii
CACRB,CABA10,Cyperaceae,Carex,crinita
CACRC2,CABA10,Cyperaceae,Carex,crinita
CACRC2,CACRM3,Cyperaceae,Carex,crinita
CACRC2,CACRS,Cyperaceae,Carex,crinita
CACU26,CACRS,Cyperaceae,Carex,cumberlandensis
CADE5,CACRS,Cyperaceae,Carex,debilis
CADE6,CACRS,Cyperaceae,Carex,decomposita
CADED,CACRS,Cyperaceae,Carex,debilis
CADEI,CACRS,Cyperaceae,Carex,debilis
CADEI2,CACRS,Cyperaceae,Carex,debilis
CADEP,CACRS,Cyperaceae,Carex,debilis
CADEP,CAAL20,Cyperaceae,Carex,allegheniensis
CADEP,CADEP2,Cyperaceae,Carex,debilis
CADER,CADEP2,Cyperaceae,Carex,debilis
CADER,CADER3,Cyperaceae,Carex,debilis
CADER,CAFL20,Cyperaceae,Carex,flexuosa
CADI5,CAFL20,Cyperaceae,Carex,digitalis
CADI8,CAFL20,Cyperaceae,Carex,divisa
CADID2,CAFL20,Cyperaceae,Carex,digitalis
CADIF,CAFL20,Cyperaceae,Carex,digitalis
CADIF,CADIA,Cyperaceae,Carex,digitalis
CADIF,CALAF2,Cyperaceae,Carex,laxiculmis
CADIM,CALAF2,Cyperaceae,Carex,digitalis
CAEB2,CALAF2,Cyperaceae,Carex,eburnea
CAEC,CALAF2,Cyperaceae,Carex,echinata
CAECE,CALAF2,Cyperaceae,Carex,echinata
CAECE,CAAN23,Cyperaceae,Carex,angustior
CAECE,CAANG2,Cyperaceae,Carex,angustior
CAECE,CACE5,Cyperaceae,Carex,cephalantha
CAECE,CAECA,Cyperaceae,Carex,echinata
CAECE,CAHA30,Cyperaceae,Carex,hawaiiensis
CAECE,CAJO4,Cyperaceae,Carex,josselynii
CAECE,CALA54,Cyperaceae,Carex,laricina
CAECE,CALE33,Cyperaceae,Carex,leersii
CAECE,CAMUA3,Cyperaceae,Carex,muricata
CAECE,CAMUC2,Cyperaceae,Carex,muricata
CAECE,CAMUL,Cyperaceae,Carex,muricata
CAECE,CAOR2,Cyperaceae,Carex,ormantha
CAECE,CAPHA,Cyperaceae,Carex,phyllomanica
CAECE,CAPHO,Cyperaceae,Carex,phyllomanica
CAECE,CASV,Cyperaceae,Carex,svensonis
CAEM2,CASV,Cyperaceae,Carex,emoryi
CAEM2,CASTE4,Cyperaceae,Carex,stricta
CAEX8,CASTE4,Cyperaceae,Carex,extensa
CAFE3,CASTE4,Cyperaceae,Carex,festucacea
CAFL3,CASTE4,Cyperaceae,Carex,flaccosperma
CAFL4,CASTE4,Cyperaceae,Carex,flava
CAFL4,CAFLF5,Cyperaceae,Carex,flava
CAFL4,CAFLG3,Cyperaceae,Carex,flava
CAFL4,CAFLG4,Cyperaceae,Carex,flava
CAFL4,CAFLL2,Cyperaceae,Carex,flava
CAFL4,CAFLR2,Cyperaceae,Carex,flava
CAFL4,CANEF,Cyperaceae,Carex,nevadensis
CAFL5,CANEF,Cyperaceae,Carex,floridana
CAFL5,CANIF,Cyperaceae,Carex,nigromarginata
CAFO6,CANIF,Cyperaceae,Carex,folliculata
CAFR3,CANIF,Cyperaceae,Carex,frankii
CAGI4,CANIF,Cyperaceae,Carex,gigantea
CAGL5,CANIF,Cyperaceae,Carex,glaucescens
CAGL6,CANIF,Cyperaceae,Carex,glaucodea
CAGL6,CAFLG5,Cyperaceae,Carex,flaccosperma
CAGR2,CAFLG5,Cyperaceae,Carex,gracillima
CAGR2,CAGRM,Cyperaceae,Carex,gracillima
CAGR24,CAGRM,Cyperaceae,Carex,grisea
CAGR24,CAAMT,Cyperaceae,Carex,amphibola
CAGR3,CAAMT,Cyperaceae,Carex,granularis
CAGR3,CAGRG,Cyperaceae,Carex,granularis
CAGR3,CAGRH,Cyperaceae,Carex,granularis
CAGR3,CAGRR,Cyperaceae,Carex,granularis
CAGR3,CAHA17,Cyperaceae,Carex,haleana
CAGR3,CARE11,Cyperaceae,Carex,rectior
CAGR3,CASH6,Cyperaceae,Carex,shriveri
CAGR4,CASH6,Cyperaceae,Carex,gravida
CAGR5,CASH6,Cyperaceae,Carex,grayi
CAGR5,CAAS8,Cyperaceae,Carex,asa-grayi
CAGR5,CAGRH2,Cyperaceae,Carex,grayi
CAGR8,CAGRH2,Cyperaceae,Carex,gracilescens
CAGR8,CALAG3,Cyperaceae,Carex,laxiflora
CAGRG2,CALAG3,Cyperaceae,Carex,gravida
CAGRL,CALAG3,Cyperaceae,Carex,gravida
CAGRL,CALU15,Cyperaceae,Carex,lunelliana
CAGY4,CALU15,Cyperaceae,Carex,gynandra
CAGY4,CACRG2,Cyperaceae,Carex,crinita
CAHI10,CACRG2,Cyperaceae,Carex,hirta
CAHI5,CACRG2,Cyperaceae,Carex,hirtifolia
CAHI6,CACRG2,Cyperaceae,Carex,hirsutella
CAHI6,CACOH,Cyperaceae,Carex,complanata
CAHI6,CATR16,Cyperaceae,Carex,triceps
CAHI8,CATR16,Cyperaceae,Carex,hitchcockiana
CAHO8,CATR16,Cyperaceae,Carex,hormathodes
CAHO8,CASTI4,Cyperaceae,Carex,straminea
CAHY3,CASTI4,Cyperaceae,Carex,hyalinolepis
CAHY3,CAIM3,Cyperaceae,Carex,impressa
